evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing,geo_scope,is_chicago,is_midwest
3331,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,2,L2,Leisure Destination,Paid,Other Midwest,False,True
3521,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,2,L2,Leisure Destination,Paid,Other Midwest,False,True
3534,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,2,L2,Leisure Destination,Paid,Other Midwest,False,True
3185,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,2,L2,Leisure Destination,Paid,Other Midwest,False,True
14709,Undesignated,Metro Area,West North Central,2,L2,Leisure Destination,Paid,Other Midwest,False,True
15190,Undesignated,Metro Area,West North Central,2,L2,Leisure Destination,Paid,Other Midwest,False,True
15591,Undesignated,Metro Area,West North Central,2,L2,Leisure Destination,Paid,Other Midwest,False,True
36392,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,2,L2,Leisure Destination,Free,Other Midwest,False,True
4732,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
4722,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
3555,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
3473,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
3398,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
3408,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2947,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2950,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2957,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
2892,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2896,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2904,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2915,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2469,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2392,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2344,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2350,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2424,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2422,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2435,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2414,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
2410,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2401,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2395,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
2259,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2239,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2339,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2312,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2321,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2300,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2294,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2287,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2198,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2199,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2231,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2215,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
2223,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2179,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
2160,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2124,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2132,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2152,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2153,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2145,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2141,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
2100,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2064,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2061,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
2052,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2042,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2028,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
2032,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
1996,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
1999,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
2022,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
3664,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
4309,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
24532,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
24533,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
24514,"Ann Arbor, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
24516,"Ann Arbor, MI Metro Area",Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
27174,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
24046,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
24154,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
24155,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
24158,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
24162,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
21852,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
21853,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
21854,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
21855,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Free,Other Midwest,False,True
20805,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
24955,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
24957,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
13596,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13597,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13569,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
13570,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13571,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13572,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13573,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13574,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13575,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13576,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13577,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13578,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13579,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13580,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13581,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13582,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13583,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13584,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13585,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13586,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13587,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13588,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13589,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13590,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13591,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13592,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13599,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
13600,Undesignated,Metro Area,East North Central,1,L2,Medical or Educational Campus,Undesignated,Other Midwest,False,True
10062,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
10453,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
10736,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
8688,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
14670,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
14591,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
21368,"Grand Rapids-Kentwood, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
28256,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
28251,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
28252,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
31772,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
31531,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
31533,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
31578,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
31583,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Paid,Other Midwest,False,True
28244,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
25238,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
25239,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
25243,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
29227,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
29229,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
29554,Undesignated,Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
27858,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
25840,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
25841,"Detroit-Warren-Dearborn, MI Metro Area",Metro Area,East North Central,2,L2,Medical or Educational Campus,Free,Other Midwest,False,True
