evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing,is_corridor,is_metro
18304,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18306,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18309,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
18311,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18313,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
18316,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18322,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18324,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
18328,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
18329,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18330,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18332,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18336,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18337,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18338,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18342,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18347,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18351,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
18355,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
18356,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
18357,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18362,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18363,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18364,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Undesignated,False,True
18365,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
18369,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18374,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18375,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
18377,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18383,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18385,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
18386,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18387,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18401,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18402,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
18399,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18414,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
18417,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18419,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18420,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18425,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
18422,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18430,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18432,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18436,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
18442,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
18447,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18451,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18452,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
18456,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
18459,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18462,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18465,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
18475,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18476,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Undesignated,False,True
18478,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18479,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Undesignated,False,True
18489,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18496,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
18497,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18498,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Undesignated,False,True
18502,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
18503,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
18505,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
18506,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26705,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
26694,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
26682,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
26716,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
26792,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26793,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26794,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26795,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26796,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26797,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
22435,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
22389,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
22390,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
22442,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
22460,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
22468,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
22481,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
22532,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
22543,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
22547,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
22556,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
22563,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26878,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
26865,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26866,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26915,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
26818,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
26819,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
26843,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
26850,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26851,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26965,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
26926,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
26934,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
26972,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
27075,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
27076,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
22365,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
22297,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
22342,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
30069,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29960,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29961,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29984,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29985,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29989,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29907,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
29908,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
29909,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29919,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29920,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29821,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29852,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29853,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29855,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
29869,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
30143,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
30117,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
30245,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
30236,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
30256,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
37319,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
37274,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
37287,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
37289,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
37666,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
37667,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
37468,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
33835,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
33790,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
33919,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
33934,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
33543,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
33510,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
33518,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
33626,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
33627,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Free,True,True
33628,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
33630,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
33558,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
41225,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
41412,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
41396,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
41011,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
41020,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
41026,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
40955,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
41152,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
41153,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,False,True
37890,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
37848,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
37849,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,False,True
37760,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
37716,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
37717,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,True,True
5358,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
5365,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
1565,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,False,True
1567,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,False,True
1568,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,False,True
1553,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,False,True
1589,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
1571,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid,True,True
14064,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid,True,True
14088,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,False,True
22355,"Des Moines-West Des Moines, IA Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
22356,"Des Moines-West Des Moines, IA Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
22540,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid,True,True
22542,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid,True,True
26573,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,False,True
22431,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Free,True,True
29844,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
30045,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
33802,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
37633,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
37328,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
37699,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,False,True
6103,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
6117,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free,True,True
6023,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1657,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
1681,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1665,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1668,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1669,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1673,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
1674,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1649,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
1642,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Free,True,True
1643,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
1660,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
1661,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1613,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1633,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
1634,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
1511,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
1395,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1434,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1321,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
1340,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
145,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Undesignated,True,True
5371,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
5347,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
5249,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
1207,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
14051,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
13984,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
22454,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
22455,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
22456,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
22388,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
26814,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
26815,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
26686,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
27035,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
22330,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,True,True
29993,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
37559,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
37560,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
37568,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid,False,True
37513,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
33741,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
40977,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free,False,True
1676,Undesignated,Undesignated,West South Central,1,DCFC,Undesignated,Free,False,False
1680,Undesignated,Non-Metro,West South Central,1,DCFC,Corridor,Free,True,False
41155,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free,False,True
41156,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free,False,True
41157,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free,False,True
41066,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free,False,True
41067,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free,False,True
37714,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free,False,True
