hour,is_weekend,energy_kwh,total_duration,charge_duration,is_dcfc,overstay_hours,venue,land_use,cluster,pca1,pca2
3,0,43.869991,7.054722222222222,7.048333333333333,0,0.006388888888888999,Multi-Unit Dwelling,Metro Area,5,1.016483781718102,1.6802560152333936
0,0,7.5979,6.0,2.1694444444444443,0,3.8305555555555557,Single Family Residential,Metro Area,1,0.8074522791512192,0.34791211107930625
8,0,9.174,0.1566666666666666,0.155,1,0.0016666666666665941,Corridor,Metro Area,3,-3.64166147942485,0.17926543669312997
21,1,13.1613,81.77166666666666,1.9569444444444444,0,79.81472222222222,Single Family Residential,Metro Area,1,3.467606064578192,-0.305338149806317
10,1,33.491,5.624444444444444,5.6194444444444445,0,0.004999999999999893,Medical or Educational Campus,Metro Area,0,0.5996058043956473,0.9733336145008504
13,0,5.471,2.321111111111111,2.314722222222222,0,0.006388888888888999,Medical or Educational Campus,Metro Area,0,-0.2593147305054018,0.752822187343963
9,0,36.444,7.5,7.4925,0,0.007500000000000284,Multi-use Parking Garage/Lot,Non-Metro,4,1.0229469216076752,-3.3232693658746633
14,1,69.131905,65.84833333333333,13.735555555555557,0,52.11277777777777,Multi-Unit Dwelling,Metro Area,5,4.086526259028347,1.3694598267939906
23,0,37.462898,9.251111111111111,4.491944444444444,0,4.759166666666667,Single Family Residential,Metro Area,1,2.0321158181631205,0.0961509844466392
1,0,22.322001,0.6230555555555556,0.6188888888888889,1,0.004166666666666652,Undesignated,Metro Area,3,-3.2137525635024113,0.7435340621102526
8,0,6.4609190000000005,5.165277777777778,2.194166666666667,0,2.971111111111111,Business Office,Metro Area,0,0.5083711940914586,0.7883428598712295
10,0,3.833,23.594166666666663,1.0080555555555557,0,22.58611111111111,Fleet,Metro Area,1,1.9077876944065981,0.7863839542919254
23,0,29.3883,8.623888888888889,3.944722222222222,0,4.679166666666667,Single Family Residential,Metro Area,1,1.9054953681761166,0.05361854314218364
22,1,5.131058,13.53888888888889,3.5075,0,10.03138888888889,Multi-Unit Dwelling,Metro Area,5,1.8247211675038935,0.894544084393599
20,1,2.862,1.7861111111111112,1.4180555555555556,0,0.3680555555555556,Municipal Building,Metro Area,0,-0.5570108699922636,0.13179930727899955
15,0,7.950944,2.7111111111111112,2.7025,0,0.008611111111111125,Retail,Metro Area,0,-0.3501382932720525,0.6378240785803244
5,1,6.131093,2.451111111111111,2.1069444444444443,0,0.34416666666666673,Business Office,Metro Area,0,-0.30924303893775196,0.7645610874640162
4,0,5.500066,2.173888888888889,1.834722222222222,0,0.33916666666666706,Business Office,Metro Area,0,-0.3944476408403404,0.8827900633611112
14,0,12.201,2.8313888888888887,2.826388888888889,0,0.004999999999999893,Business Office,Metro Area,0,0.020369417852146538,0.8503733648169636
15,0,9.4744,14.840555555555556,2.62,0,12.220555555555556,Single Family Residential,Metro Area,1,2.098157224657554,-0.07399586533202984
12,1,9.982,0.3358333333333333,0.3272222222222222,1,0.008611111111111125,Undesignated,Metro Area,3,-3.2816642954622224,0.22199678693608726
7,0,52.283,8.708055555555557,8.703055555555556,0,0.005000000000000782,Medical or Educational Campus,Metro Area,0,1.0854899761473096,1.257948758796072
14,1,27.016001,0.7111111111111111,0.7086111111111111,1,0.0025000000000000577,Corridor,Metro Area,3,-3.074912702484491,0.1586634926038504
12,1,1.4385,0.4272222222222222,0.2525,0,0.17472222222222222,Single Family Residential,Metro Area,1,-0.8886831781711737,-0.4237006046795029
10,0,7.2604,5.009722222222222,4.996666666666667,0,0.013055555555554932,Leisure Destination,Metro Area,0,0.2631257118570114,0.6091860402240185
20,1,32.716599,15.897222222222222,8.955,0,6.942222222222222,Single Family Residential,Metro Area,1,2.700310419065788,0.0908466311382846
13,0,4.087395,50.009166666666665,1.465,0,48.54416666666666,Multi-Unit Dwelling,Metro Area,5,2.5626159677114972,0.9101199743735874
8,0,15.7154,2.3338888888888887,2.203333333333333,0,0.13055555555555554,Single Family Residential,Non-Metro,1,0.3196880245720361,-4.1782192382358465
20,0,2.8104,11.913333333333334,0.9769444444444444,0,10.936388888888889,Single Family Residential,Metro Area,1,1.5125851424189447,-0.32502723441416825
22,1,28.657801,13.42027777777778,5.9238888888888885,0,7.496388888888892,Single Family Residential,Metro Area,1,2.410566098618808,-0.008269961411385782
7,0,5.519,2.2144444444444447,1.8355555555555556,0,0.37888888888888905,Municipal Building,Metro Area,0,-0.42169179523960476,0.48100103069285743
14,1,64.259003,1.0533333333333332,1.0394444444444444,1,0.01388888888888884,Corridor,Metro Area,3,-2.78696411876056,0.27526078885272365
17,0,15.234873,4.816111111111111,4.805833333333333,0,0.010277777777777608,Multi-Unit Dwelling,Metro Area,5,0.7740032439286014,1.2818851840202594
15,0,0.4995,0.1480555555555555,0.1461111111111111,0,0.0019444444444443876,Single Family Residential,Metro Area,1,-1.0727567999565086,-0.39894592737315815
14,0,9.4784,4.936944444444444,2.596111111111111,0,2.3408333333333333,Single Family Residential,Metro Area,1,1.0970512921057327,-0.018626328424120018
17,0,3.4,13.189722222222224,0.2555555555555555,1,12.93416666666667,Undesignated,Metro Area,3,-1.1709320958348663,0.10675474163886182
22,1,3.0548,9.589722222222225,0.5422222222222223,0,9.047500000000003,Single Family Residential,Non-Metro,1,1.166607918709227,-4.793474545691682
15,1,7.0100929999999995,1.1469444444444443,1.1416666666666666,0,0.005277777777777715,Multi-Unit Dwelling,Metro Area,5,-0.5113760020921675,0.916974563441583
9,0,9.6552,21.751666666666665,3.285277777777778,0,18.466388888888886,Single Family Residential,Metro Area,1,2.460164423300608,0.020481251954743453
14,0,10.485395,2.6494444444444443,1.7633333333333334,0,0.8861111111111108,Business Office,Metro Area,0,-0.001258816129208527,0.748599831463762
12,0,10.9543,1.7208333333333334,1.6419444444444444,0,0.07888888888888901,Single Family Residential,Metro Area,1,0.08840822063501876,-0.002336265547588233
21,1,3.7402,10.440833333333334,1.3433333333333333,0,9.0975,Single Family Residential,Non-Metro,1,1.4876106312690804,-4.692830999746661
22,1,17.253,0.4883333333333333,0.4786111111111111,1,0.009722222222222188,Corridor,Metro Area,3,-3.2115904429554853,0.021452784328711807
23,0,9.548,1.7863888888888888,1.6825,0,0.1038888888888887,Multi-Unit Dwelling,Metro Area,5,-0.06130157036713847,1.0382255182896956
15,0,13.351,0.3002777777777777,0.2913888888888888,1,0.00888888888888889,Corridor,Metro Area,3,-3.3903833222553783,0.14466101189030042
13,1,6.046,0.9508333333333332,0.9430555555555556,0,0.00777777777777755,Hotel,Metro Area,0,-0.875032108313775,0.40931957772131317
15,0,4.8026,16.215833333333332,2.2422222222222223,0,13.97361111111111,Single Family Residential,Metro Area,1,2.0587320815718715,-0.15589939818024112
18,0,15.4495,15.902222222222225,4.2175,0,11.684722222222224,Single Family Residential,Metro Area,1,2.421084264633128,0.013434526216325262
10,0,7.45107,6.483888888888889,2.1172222222222223,0,4.366666666666667,Business Office,Metro Area,0,0.739491023440028,0.7540709330031187
7,0,3.346949,8.932222222222222,1.6666666666666667,0,7.265555555555555,Business Office,Metro Area,0,0.8265920503790494,0.6955450460889512
23,0,9.3578,8.385833333333334,1.425277777777778,0,6.9605555555555565,Single Family Residential,Metro Area,1,1.4517768585882715,-0.19785073898357208
23,0,5.8059,8.001388888888888,0.5969444444444445,0,7.404444444444444,Single Family Residential,Metro Area,1,1.1394290120268389,-0.31906249403029974
11,0,8.249011,116.72666666666667,116.72,0,0.006666666666674814,Fleet,Metro Area,1,4.276610446717356,1.7491262747610017
23,1,41.232128,12.64638888888889,7.167222222222223,0,5.479166666666667,Multi-Unit Dwelling,Metro Area,5,2.171510209985202,1.207205199161052
17,0,21.426001,0.5555555555555556,0.5533333333333333,1,0.0022222222222222365,Corridor,Metro Area,3,-3.1243867500334455,0.20641751753518392
14,1,49.288601,19.4425,6.6338888888888885,0,12.80861111111111,Single Family Residential,Metro Area,1,2.808526569044446,0.11133062934926434
17,0,6.281315,11.594444444444443,1.0686111111111112,0,10.525833333333331,Multi-Unit Dwelling,Metro Area,5,1.2933245855690865,0.9175475772078413
6,0,6.316,2.38,2.0833333333333335,0,0.2966666666666664,Business Office,Metro Area,0,-0.25877337396763905,0.8595287272688568
11,1,24.224,4.176111111111112,4.171666666666667,0,0.004444444444445139,Medical or Educational Campus,Metro Area,0,0.2996469208200255,0.8803812361094251
6,1,10.628537,1.7686111111111111,1.7605555555555557,0,0.008055555555555483,Business Office,Metro Area,0,-0.5325849129594679,0.7753290526676655
14,0,28.846399,18.935555555555556,3.688888888888889,0,15.246666666666666,Fleet,Metro Area,1,2.4345973378636145,1.0850736949226825
9,0,6.702000000000001,2.335277777777778,2.262777777777778,0,0.07249999999999979,Municipal Building,Metro Area,0,-0.35401637672783826,0.4996985494078438
18,1,2.546016,14.594166666666666,1.2861111111111112,0,13.308055555555555,Multi-Unit Dwelling,Metro Area,5,1.4320805240227332,0.7348710997762733
12,1,3.263196,1.0072222222222222,1.0027777777777778,0,0.004444444444444473,Municipal Building,Metro Area,0,-1.0179055044740433,0.1902459969082936
18,1,22.09,2.227777777777778,0.7277777777777777,1,1.5,Corridor,Metro Area,3,-2.402849891369076,0.07401221049768372
10,1,2.851,140.40555555555557,0.5883333333333334,1,139.81722222222223,Undesignated,Metro Area,1,0.826864592129927,0.02809952010943653
18,0,9.072446,0.1583333333333333,0.1497222222222222,1,0.008611111111111097,Corridor,Metro Area,3,-3.5306996918499594,0.060475418540128854
9,0,7.858,1.426111111111111,1.324722222222222,0,0.1013888888888892,Medical or Educational Campus,Metro Area,0,-0.6363224695696162,0.7617680115145511
10,1,3.058815,0.5158333333333334,0.5097222222222222,0,0.006111111111111178,Multi-Unit Dwelling,Metro Area,5,-1.0310885608480924,0.8401270836733065
9,0,4.182294000000001,1.2686111111111111,1.2625,0,0.006111111111111178,Municipal Building,Metro Area,0,-0.8445363819912526,0.39100926109708944
21,1,2.9302,8.285277777777777,1.6333333333333333,0,6.651944444444444,Single Family Residential,Metro Area,1,1.3305984978132233,-0.37782421858571913
19,1,33.153,11.254722222222222,9.381666666666666,0,1.8730555555555561,Municipal Building,Metro Area,0,1.5933531492603195,0.6085724193443073
7,0,52.840954,10.203888888888889,7.446666666666666,0,2.7572222222222225,Transit Facility,Metro Area,0,1.5879152163786356,1.0494910161441764
18,1,20.9984,3.380833333333334,2.1655555555555557,0,1.2152777777777781,Single Family Residential,Metro Area,1,0.7633456455847775,-0.11048586634523971
10,0,6.904,8.506666666666668,2.5769444444444445,0,5.929722222222223,Multi-use Parking Garage/Lot,Metro Area,4,1.072536630624779,0.571119929423073
10,1,4.145972,5.2425,1.5705555555555557,0,3.671944444444444,Hotel,Metro Area,0,0.3778700548155425,0.4176970580318387
11,0,9.083,2.6930555555555555,2.6869444444444444,0,0.006111111111111178,Multi-use Parking Garage/Lot,Metro Area,4,-0.04221566956985011,0.6575618652267983
7,0,47.933376,10.125555555555556,8.047777777777778,0,2.0777777777777775,Business Office,Metro Area,0,1.544631489607841,1.2009778461693865
17,0,1.189859,0.2022222222222222,0.1911111111111111,0,0.0111111111111111,Multi-Unit Dwelling,Metro Area,5,-1.2290256943678168,0.7729170625307226
22,0,19.938,0.3888888888888889,0.3794444444444444,1,0.009444444444444478,Undesignated,Metro Area,3,-3.0389422662773984,0.319666902558817
10,0,47.966412,6.753611111111111,6.735833333333333,0,0.017777777777777892,Medical or Educational Campus,Metro Area,0,0.8699382813706396,1.1544277064551702
15,1,5.375141999999999,1.67,1.6658333333333333,0,0.004166666666666652,Multi-Unit Dwelling,Metro Area,5,-0.28107208600087324,0.9385046861211831
22,0,4.2906,10.759722222222225,1.3852777777777778,0,9.374444444444446,Single Family Residential,Metro Area,1,1.5813362612720476,-0.26774810946958255
7,0,19.987078,9.903888888888888,4.3308333333333335,0,5.5730555555555545,Medical or Educational Campus,Metro Area,0,1.3467813149876995,0.9769960361259264
8,0,5.816,0.8091666666666667,0.8011111111111111,0,0.008055555555555594,Municipal Building,Metro Area,0,-1.0961823819537446,0.3885134487412247
14,1,10.855602,3.874444444444445,3.285833333333333,0,0.5886111111111116,Retail,Metro Area,0,0.008321960364765292,0.5695655806615402
20,0,6.569614,1.0772222222222223,1.07,0,0.007222222222222241,Undesignated,Metro Area,3,-1.6143803592997534,0.35675944636755114
21,0,2.6984,14.297777777777778,0.3872222222222222,0,13.910555555555556,Single Family Residential,Non-Metro,1,1.4621781790203534,-4.710638702557296
10,1,32.267414,5.2122222222222225,5.202222222222222,0,0.010000000000000675,Multi-Unit Dwelling,Metro Area,5,0.7884956938367145,1.3246330713896919
18,0,46.721001,1.3952777777777778,1.3811111111111112,1,0.01416666666666666,Corridor,Metro Area,3,-2.548833004163456,0.3555817729943657
12,0,14.1324,2.671111111111111,2.1155555555555554,0,0.5555555555555558,Single Family Residential,Metro Area,1,0.4993918271399877,0.039268172537587874
13,1,1.146091,0.3622222222222222,0.3544444444444444,0,0.007777777777777828,Business Office,Metro Area,0,-1.4022166930757707,0.36197037983732394
23,1,12.479,0.265,0.2583333333333333,1,0.00666666666666671,Corridor,Metro Area,3,-3.4204464565533166,-0.04651234926130105
13,0,5.81519,2.444722222222222,2.428611111111111,0,0.016111111111110965,Municipal Building,Metro Area,0,-0.28602842265134476,0.44729198134336307
12,1,3.167,0.2433333333333333,0.2361111111111111,1,0.0072222222222221855,Corridor,Metro Area,3,-3.63959735651312,-0.0678742719001631
7,0,2.9405,1.1163888888888889,1.1147222222222222,0,0.0016666666666667052,Single Family Residential,Metro Area,1,-0.3831821098172873,-0.07533195945083937
15,0,5.324,0.1741666666666666,0.1644444444444444,1,0.009722222222222215,Undesignated,Metro Area,3,-3.397024702810264,0.22682804157059588
6,0,8.248655,8.654166666666667,2.922222222222222,0,5.731944444444444,Transit Facility,Metro Area,0,1.0428437202722554,0.7302154336201461
6,0,6.510662,1.993611111111111,1.988888888888889,0,0.004722222222222072,Municipal Building,Non-Metro,0,-0.5328266887090966,-3.7641407169577574
10,0,2.6839999999999997,0.8755555555555555,0.8725,0,0.003055555555555478,Business Office,Metro Area,0,-0.96615609117822,0.6332121166554385
17,0,19.5436,133.55194444444444,8.990277777777777,0,124.56166666666667,Fleet,Metro Area,1,4.6134793236077,1.097925729706976
15,0,45.299999,64.37944444444446,8.158611111111114,0,56.220833333333346,Single Family Residential,Metro Area,1,4.077129890801176,0.19772385487395458
20,0,23.2178,14.677222222222222,3.953888888888889,0,10.723333333333333,Single Family Residential,Metro Area,1,2.371582956468072,0.027989583328319658
17,0,21.680737,3.728055555555556,3.620833333333333,0,0.107222222222223,Multi-Unit Dwelling,Metro Area,5,0.5855030868643736,1.2651128839719197
11,0,31.15678,5.956666666666667,5.951944444444444,0,0.00472222222222296,Municipal Building,Metro Area,0,0.6407415964824517,0.7625496138413778
17,0,8.1373,4.645277777777777,2.2672222222222222,0,2.378055555555555,Single Family Residential,Metro Area,1,1.0280506298407583,-0.07931741091430966
7,0,5.278,0.1494444444444444,0.1358333333333333,1,0.013611111111111102,Corridor,Metro Area,3,-3.71322300045093,0.14725875669722824
20,1,26.018824,11.321666666666667,4.295555555555556,0,7.026111111111112,Multi-Unit Dwelling,Metro Area,5,1.8544754684220395,1.0937191933265051
6,0,11.408703,7.603055555555556,2.0580555555555557,0,5.545,Leisure Destination,Metro Area,0,0.6473980533454726,0.5181372621640352
20,0,39.556,0.6388888888888888,0.6380555555555556,1,0.0008333333333332416,Undesignated,Metro Area,3,-2.8004203621197847,0.43230449729325
5,0,20.240099,6.133611111111111,3.046944444444444,0,3.086666666666667,Business Office,Undesignated,2,0.9488031447382799,-3.412356933958894
21,0,31.6141,10.924444444444443,4.144722222222223,0,6.779722222222221,Single Family Residential,Metro Area,1,2.1456164923428016,0.07064876221391167
17,0,8.057587,2.4030555555555555,2.3975,0,0.005555555555555536,Business Office,Metro Area,0,-0.1233854305946697,0.7617860479897225
23,0,29.052799,8.001388888888888,4.2555555555555555,0,3.7458333333333327,Single Family Residential,Metro Area,1,1.8459486305854296,0.07074952342270865
17,0,5.9059919999999995,15.085555555555556,1.6966666666666668,0,13.38888888888889,Multi-Unit Dwelling,Metro Area,5,1.6637983330385544,0.9553673833125418
7,0,4.667706,24.06361111111111,1.575,0,22.488611111111112,Multi-Unit Dwelling,Metro Area,5,1.8929181432852586,1.0389738459511575
13,1,3.2226,0.9447222222222222,0.9433333333333334,0,0.001388888888888884,Single Family Residential,Metro Area,1,-0.4441465526612336,-0.2895522106067801
8,0,26.242001,0.8866666666666667,0.88,1,0.00666666666666671,Undesignated,Metro Area,3,-2.8012431213850744,0.5533438365528693
9,0,24.395,4.348888888888889,4.345000000000001,0,0.0038888888888886086,Business Office,Metro Area,0,0.40381533502217754,1.0435393003353672
7,1,6.066132,1.9002777777777775,1.893888888888889,0,0.006388888888888555,Medical or Educational Campus,Metro Area,0,-0.5445252891453524,0.7050004905642916
8,0,36.960999,1.1366666666666667,1.1341666666666668,1,0.0024999999999999467,Corridor,Metro Area,3,-2.8140542720743356,0.42878381707563606
9,0,6.2521,1.4736111111111112,1.0225,0,0.45111111111111124,Single Family Residential,Metro Area,1,-0.11117583252093154,-0.07341676770634747
16,0,81.643997,1.7963888888888888,1.4,1,0.3963888888888889,Undesignated,Metro Area,3,-2.1305674041138936,0.5978092084507355
