evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing
30076,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Free
30077,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
30078,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
30033,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
29965,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
29966,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
29972,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
29975,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
29849,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Paid
29930,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Free
29931,"Las Vegas-Henderson-Paradise, NV Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Free
37300,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37312,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Paid
37316,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
37412,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37386,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Paid
37562,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
37541,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
37613,"Las Vegas-Henderson-Paradise, NV Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37423,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37532,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Paid
37533,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Paid
37534,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
37463,"Las Vegas-Henderson-Paradise, NV Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37425,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37499,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
37494,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
37514,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
33941,"Las Vegas-Henderson-Paradise, NV Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
33964,"Las Vegas-Henderson-Paradise, NV Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
33612,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Paid
33613,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Paid
33565,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Paid
33606,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
33530,"Las Vegas-Henderson-Paradise, NV Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
33534,"Las Vegas-Henderson-Paradise, NV Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Paid
33517,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
33496,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Paid
33897,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Paid
33898,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Paid
33899,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Paid
33743,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Free
33643,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Free
33658,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
33737,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
33727,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
33694,"Reno, NV Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
33696,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
37845,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Paid
37846,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Paid
37866,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
37873,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37874,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37904,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Paid
37905,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Undesignated
37906,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Undesignated
37907,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Undesignated
37908,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Undesignated
37909,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Undesignated
37910,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Undesignated
37911,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Corridor,Undesignated
37722,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Paid
37720,Undesignated,Metro Area,Mountain,1,DCFC,Corridor,Free
37775,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37762,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37642,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
37658,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Paid
41079,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Paid
41082,"Las Vegas-Henderson-Paradise, NV Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
41083,"Las Vegas-Henderson-Paradise, NV Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
40968,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Paid
40992,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
40958,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Paid
40959,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Paid
41058,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
40929,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
41183,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
41348,"Phoenix-Mesa-Chandler, AZ Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
41418,"Denver-Aurora-Lakewood, CO Metro Area",Metro Area,Mountain,1,DCFC,Undesignated,Free
41419,Undesignated,Metro Area,Mountain,1,DCFC,Undesignated,Free
841,Undesignated,Non-Metro,New England,1,DCFC,Undesignated,Paid
935,Undesignated,Undesignated,New England,1,DCFC,Corridor,Paid
897,Undesignated,Undesignated,New England,1,DCFC,Corridor,Paid
880,Undesignated,Undesignated,New England,1,DCFC,Corridor,Paid
867,Undesignated,Undesignated,New England,1,DCFC,Corridor,Paid
957,Undesignated,Undesignated,New England,1,DCFC,Corridor,Paid
29951,Undesignated,Undesignated,New England,1,DCFC,Corridor,Paid
37443,Undesignated,Non-Metro,New England,1,DCFC,Corridor,Paid
37444,Undesignated,Non-Metro,New England,1,DCFC,Corridor,Paid
37321,Undesignated,Undesignated,New England,1,DCFC,Corridor,Paid
37322,Undesignated,Undesignated,New England,1,DCFC,Corridor,Paid
37294,Undesignated,Non-Metro,New England,1,DCFC,Corridor,Paid
37295,Undesignated,Non-Metro,New England,1,DCFC,Corridor,Paid
37810,Undesignated,Undesignated,New England,1,DCFC,Corridor,Paid
37811,Undesignated,Undesignated,New England,1,DCFC,Corridor,Paid
1240,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
1705,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Paid
26590,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
26592,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
26571,Undesignated,Non-Metro,Pacific,1,DCFC,Corridor,Paid
26572,Undesignated,Non-Metro,Pacific,1,DCFC,Corridor,Paid
26566,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Paid
26568,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Paid
26564,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Paid
26971,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
18141,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Paid
18440,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Paid
18360,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
18512,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
18504,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
19010,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Undesignated
18713,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Paid
18551,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
18828,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Undesignated
18797,Undesignated,Non-Metro,Pacific,1,DCFC,Undesignated,Paid
18801,Undesignated,Non-Metro,Pacific,1,DCFC,Undesignated,Paid
18840,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
18850,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
18860,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Paid
18861,Undesignated,Undesignated,Pacific,1,DCFC,Corridor,Paid
18865,Undesignated,Undesignated,Pacific,1,DCFC,Undesignated,Paid
40956,Undesignated,Non-Metro,Pacific,1,DCFC,Undesignated,Free
41100,Undesignated,Non-Metro,Pacific,1,DCFC,Undesignated,Free
1595,Undesignated,Undesignated,West North Central,1,DCFC,Corridor,Paid
1587,Undesignated,Non-Metro,West North Central,1,DCFC,Undesignated,Paid
1592,Undesignated,Undesignated,West North Central,1,DCFC,Corridor,Paid
1561,Undesignated,Non-Metro,West North Central,1,DCFC,Corridor,Paid
1410,Undesignated,Undesignated,West North Central,1,DCFC,Undesignated,Paid
1428,Undesignated,Non-Metro,West North Central,1,DCFC,Corridor,Paid
1431,Undesignated,Non-Metro,West North Central,1,DCFC,Undesignated,Paid
5317,Undesignated,Undesignated,West North Central,1,DCFC,Corridor,Paid
5296,Undesignated,Non-Metro,West North Central,1,DCFC,Undesignated,Paid
5285,Undesignated,Non-Metro,West North Central,1,DCFC,Undesignated,Paid
5338,Undesignated,Non-Metro,West North Central,1,DCFC,Corridor,Paid
5353,Undesignated,Non-Metro,West North Central,1,DCFC,Corridor,Paid
5881,Undesignated,Non-Metro,West North Central,1,DCFC,Corridor,Undesignated
5882,Undesignated,Non-Metro,West North Central,1,DCFC,Corridor,Undesignated
26805,Undesignated,Undesignated,West North Central,1,DCFC,Corridor,Free
26621,Undesignated,Undesignated,West North Central,1,DCFC,Corridor,Free
22631,Undesignated,Non-Metro,West North Central,1,DCFC,Corridor,Paid
22632,Undesignated,Non-Metro,West North Central,1,DCFC,Corridor,Paid
22667,Undesignated,Undesignated,West North Central,1,DCFC,Corridor,Free
22668,Undesignated,Undesignated,West North Central,1,DCFC,Corridor,Free
22440,Undesignated,Non-Metro,West North Central,1,DCFC,Corridor,Paid
22538,Undesignated,Non-Metro,West North Central,1,DCFC,Corridor,Paid
33770,Undesignated,Non-Metro,West North Central,1,DCFC,Undesignated,Paid
33794,Undesignated,Non-Metro,West North Central,1,DCFC,Undesignated,Free
37636,Undesignated,Undesignated,West North Central,1,DCFC,Undesignated,Paid
6137,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
6119,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
6074,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
6081,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Free
6038,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Undesignated
5229,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
5369,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
5289,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
5281,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
5305,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
5261,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1352,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1319,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1324,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
1625,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1626,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
1627,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1628,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1629,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Free
1630,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1631,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1635,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1636,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1637,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1638,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1640,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Free
1641,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1644,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1645,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Undesignated
1646,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1647,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1545,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
1546,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1528,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
1520,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1615,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1616,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1617,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1652,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1653,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1654,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1655,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1656,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1659,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1663,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1601,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1621,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Free
1667,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1670,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free
1671,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1675,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1677,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1678,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1815,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1806,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1807,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1808,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
844,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1824,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1872,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1940,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1935,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1902,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Free
1909,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1910,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1922,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1923,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1274,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1197,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1195,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free
1179,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free
22559,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
22578,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
22579,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
22580,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
22500,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free
26772,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
26766,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
22602,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid
22603,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid
26661,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid
26544,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
26545,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
26546,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
22687,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free
22688,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free
26840,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
26999,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
27032,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
14062,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
29956,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
29995,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free
29998,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
30005,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free
30050,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
30032,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Free
30081,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
30097,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
30131,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
30107,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
30170,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
