connector_id,evse_id,connector_number,connector_type,power_kw
17134,11938,1,J1772,<8 kW
17135,11939,1,J1772,<8 kW
17136,11940,1,J1772,<8 kW
16310,11941,2,J1772,<8 kW
17138,11942,1,J1772,<8 kW
20855,13763,1,J1772,<8 kW
19226,13764,2,J1772,<8 kW
19754,13788,2,J1772,<8 kW
30186,19413,1,J1772,<8 kW
29788,19413,2,J1772,<8 kW
41370,30683,2,J1772,<8 kW
31406,22134,1,J1772,>8 kW
48148,35489,1,J1772,>8 kW
41843,27044,1,Combo,<30 kW
37114,29945,1,Combo,30 kW - 100 kW
37188,29946,1,Combo,30 kW - 100 kW
46231,33903,1,Combo,<30 kW
1640,956,1,Combo,30 kW - 100 kW
1725,956,2,CHAdeMO,30 kW - 100 kW
46411,37787,1,Combo,<30 kW
50727,41150,1,CHAdeMO,30 kW - 100 kW
50515,41150,1,Combo,30 kW - 100 kW
42741,32129,1,J1772,>8 kW
47467,33458,1,J1772,>8 kW
44472,31910,1,J1772,>8 kW
43333,31952,1,J1772,>8 kW
39809,28509,1,J1772,<8 kW
39828,28509,2,J1772,<8 kW
39064,28882,1,J1772,>8 kW
35654,24694,1,J1772,>8 kW
38424,27731,1,J1772,>8 kW
39682,29342,1,J1772,>8 kW
44259,29551,1,J1772,>8 kW
43076,27537,1,J1772,>8 kW
35843,25012,1,J1772,>8 kW
36080,25018,1,J1772,>8 kW
35641,25041,1,J1772,>8 kW
35976,25158,1,J1772,>8 kW
34835,25185,1,J1772,>8 kW
36664,25428,1,J1772,>8 kW
39559,25554,1,J1772,>8 kW
38389,25656,1,J1772,>8 kW
38820,25751,1,J1772,>8 kW
39036,25767,1,J1772,>8 kW
35528,23816,1,J1772,>8 kW
38864,25879,1,J1772,>8 kW
38117,25965,1,J1772,>8 kW
35202,24028,1,J1772,>8 kW
35763,24101,1,J1772,>8 kW
36810,24259,1,J1772,>8 kW
35670,24449,1,J1772,>8 kW
34923,24566,1,J1772,>8 kW
30802,21884,1,J1772,>8 kW
30980,21731,1,J1772,>8 kW
34608,19906,1,J1772,>8 kW
2792,1750,1,Combo,<30 kW
13454,9093,1,J1772,<8 kW
11326,6980,1,J1772,>8 kW
11409,7063,1,J1772,<8 kW
11633,7285,1,J1772,<8 kW
14741,10342,1,J1772,<8 kW
11961,7613,1,J1772,<8 kW
12276,7925,1,J1772,>8 kW
17971,12542,1,J1772,<8 kW
17984,12548,1,J1772,<8 kW
17840,12571,1,J1772,<8 kW
23139,15112,1,J1772,>8 kW
23622,15474,1,J1772,>8 kW
53460,38508,1,J1772,>8 kW
53744,40733,1,J1772,>8 kW
53175,40407,1,J1772,>8 kW
53694,38979,1,J1772,>8 kW
52347,39079,1,J1772,>8 kW
52776,39099,1,J1772,>8 kW
52216,39358,1,J1772,>8 kW
49093,36661,1,J1772,>8 kW
49126,36687,1,J1772,>8 kW
52444,36825,1,J1772,>8 kW
53667,39816,1,J1772,>8 kW
53207,39823,1,J1772,>8 kW
52350,39902,1,J1772,>8 kW
53756,39975,1,J1772,>8 kW
53766,40120,1,J1772,>8 kW
49322,35245,1,J1772,>8 kW
51583,35859,1,J1772,>8 kW
47654,35903,1,J1772,>8 kW
49329,33309,1,J1772,>8 kW
48527,36336,1,J1772,>8 kW
49860,36051,1,J1772,>8 kW
36608,20416,2,J1772,<8 kW
36627,20417,1,J1772,<8 kW
36571,20416,1,J1772,<8 kW
38688,20417,2,J1772,<8 kW
36171,25093,1,J1772,>8 kW
39688,29004,1,J1772,>8 kW
36249,15489,1,J1772,<8 kW
23643,15489,2,J1772,<8 kW
53957,39423,1,J1772,>8 kW
30241,22559,1,Combo,30 kW - 100 kW
30357,22559,2,CHAdeMO,30 kW - 100 kW
31951,21137,1,J1772,<8 kW
32016,21137,2,J1772,<8 kW
8425,5051,1,J1772,<8 kW
8421,5051,2,J1772,<8 kW
41652,30141,1,Combo,<30 kW
46324,30021,1,Combo,<30 kW
42998,31961,1,J1772,>8 kW
43536,31929,2,J1772,<8 kW
43714,31526,1,J1772,>8 kW
44918,31642,1,J1772,>8 kW
44012,31651,1,J1772,>8 kW
44660,31198,1,J1772,>8 kW
46540,33572,1,Combo,<30 kW
46590,33593,1,Combo,<30 kW
41945,33594,1,Combo,<30 kW
45162,32224,1,J1772,>8 kW
43795,32332,1,J1772,>8 kW
44867,32373,1,J1772,>8 kW
44730,32398,1,J1772,>8 kW
42798,32425,1,J1772,>8 kW
43895,32677,1,J1772,>8 kW
44996,32760,1,J1772,>8 kW
48364,33041,1,J1772,>8 kW
49928,20531,1,J1772,<8 kW
31611,21511,1,J1772,>8 kW
31525,21601,1,J1772,>8 kW
31957,21851,1,J1772,>8 kW
32050,22143,1,J1772,>8 kW
31843,22180,1,J1772,>8 kW
31652,22088,1,J1772,>8 kW
25952,17093,1,J1772,<8 kW
31513,20969,1,J1772,>8 kW
30906,20531,2,J1772,<8 kW
31819,20647,1,J1772,>8 kW
31642,20718,1,J1772,>8 kW
36328,20445,1,J1772,>8 kW
52478,20495,1,J1772,>8 kW
26042,17093,2,J1772,<8 kW
35729,21296,1,J1772,>8 kW
22853,14861,1,J1772,>8 kW
24152,15905,1,J1772,<8 kW
24176,15905,2,J1772,<8 kW
49243,25907,1,J1772,<8 kW
49990,25909,1,J1772,<8 kW
35171,23798,1,J1772,>8 kW
35314,24578,1,J1772,>8 kW
53548,25907,2,J1772,<8 kW
49702,25909,2,J1772,<8 kW
53981,26285,2,J1772,<8 kW
36430,24457,1,J1772,>8 kW
34701,24227,1,J1772,>8 kW
34395,24282,1,J1772,>8 kW
34510,24187,1,J1772,>8 kW
38501,26014,1,J1772,>8 kW
34542,25095,1,J1772,>8 kW
35484,25077,1,J1772,>8 kW
35904,25226,1,J1772,>8 kW
49650,28799,1,J1772,>8 kW
40145,28812,1,J1772,>8 kW
39700,28582,1,J1772,>8 kW
39787,28598,1,J1772,>8 kW
39017,28692,1,J1772,>8 kW
43436,28397,1,J1772,>8 kW
38886,28444,1,J1772,>8 kW
39928,28319,1,J1772,>8 kW
40477,28132,1,J1772,>8 kW
38100,28268,1,J1772,>8 kW
39161,28044,1,J1772,>8 kW
35909,24674,1,J1772,>8 kW
36809,24751,1,J1772,>8 kW
38768,27806,1,J1772,>8 kW
39166,27830,1,J1772,>8 kW
42686,27861,1,J1772,>8 kW
49942,26285,1,J1772,<8 kW
39976,29804,1,J1772,>8 kW
44753,29372,1,J1772,>8 kW
44871,27414,1,J1772,>8 kW
9821,5068,2,J1772,<8 kW
8456,5068,1,J1772,<8 kW
1747,1051,1,Combo,<30 kW
6837,4195,1,J1772,<8 kW
7017,4264,2,J1772,<8 kW
1879,1154,1,Combo,<30 kW
9555,5669,1,J1772,<8 kW
13294,8936,1,J1772,>8 kW
13409,9049,1,J1772,>8 kW
23163,4195,2,J1772,<8 kW
6865,4209,1,J1772,<8 kW
6970,4264,1,J1772,<8 kW
6002,3711,1,J1772,<8 kW
6003,3712,1,J1772,<8 kW
6019,3728,1,J1772,<8 kW
6337,3729,1,J1772,<8 kW
6195,3745,2,J1772,<8 kW
6959,3783,1,J1772,<8 kW
6203,3787,1,J1772,<8 kW
6109,3797,1,J1772,<8 kW
6151,3806,1,J1772,<8 kW
8688,3834,1,J1772,<8 kW
6263,3859,1,J1772,<8 kW
6224,3873,2,J1772,<8 kW
6276,3901,1,J1772,<8 kW
6764,3903,2,J1772,<8 kW
6671,3943,2,J1772,<8 kW
6350,3946,1,J1772,<8 kW
6360,3949,1,J1772,<8 kW
6817,3962,1,J1772,<8 kW
6394,3968,2,J1772,<8 kW
6408,3974,1,J1772,<8 kW
6428,3987,1,J1772,<8 kW
6459,4001,1,J1772,<8 kW
6481,4011,1,J1772,<8 kW
6494,4021,2,J1772,<8 kW
6514,4033,2,J1772,<8 kW
6987,4062,1,J1772,<8 kW
6596,4081,2,J1772,<8 kW
7870,4082,2,J1772,<8 kW
7159,4098,1,J1772,<8 kW
6947,4125,1,J1772,<8 kW
6969,4033,1,J1772,<8 kW
6510,4030,1,J1772,<8 kW
6559,4062,2,J1772,<8 kW
6590,4081,1,J1772,<8 kW
6591,4082,1,J1772,<8 kW
6625,4098,2,J1772,<8 kW
6691,4125,2,J1772,<8 kW
6637,3711,2,J1772,<8 kW
6565,3712,2,J1772,<8 kW
6158,3728,2,J1772,<8 kW
6020,3729,2,J1772,<8 kW
6038,3745,1,J1772,<8 kW
6090,3783,2,J1772,<8 kW
6095,3787,2,J1772,<8 kW
6662,3797,2,J1772,<8 kW
6118,3806,2,J1772,<8 kW
6162,3834,2,J1772,<8 kW
6196,3859,2,J1772,<8 kW
6755,3873,1,J1772,<8 kW
6227,3875,1,J1772,<8 kW
6239,3882,1,J1772,<8 kW
6430,3901,2,J1772,<8 kW
6279,3903,1,J1772,<8 kW
6343,3943,1,J1772,<8 kW
6661,3946,2,J1772,<8 kW
6497,3949,2,J1772,<8 kW
6388,3962,2,J1772,<8 kW
6944,3968,1,J1772,<8 kW
6491,3974,2,J1772,<8 kW
6643,3987,2,J1772,<8 kW
6613,4001,2,J1772,<8 kW
6503,4011,2,J1772,<8 kW
7638,4021,1,J1772,<8 kW
51790,15479,2,J1772,<8 kW
23592,15453,2,J1772,<8 kW
23594,15454,2,J1772,<8 kW
23617,15469,1,J1772,>8 kW
23444,15348,1,J1772,>8 kW
23452,15355,1,J1772,>8 kW
23499,15388,1,J1772,>8 kW
22047,14111,1,J1772,>8 kW
23129,15103,1,J1772,>8 kW
23143,15115,2,J1772,<8 kW
18214,12665,1,J1772,>8 kW
17812,12804,1,J1772,<8 kW
17762,13055,1,J1772,<8 kW
18088,13057,1,J1772,<8 kW
12888,8534,1,J1772,<8 kW
12963,8608,1,J1772,<8 kW
13019,8664,1,J1772,>8 kW
15246,10791,1,J1772,<8 kW
15310,10842,1,J1772,>8 kW
13141,8785,1,J1772,<8 kW
13144,8788,1,J1772,<8 kW
13240,8882,1,J1772,>8 kW
13241,8883,1,J1772,<8 kW
12387,8036,1,J1772,<8 kW
11660,7312,1,J1772,>8 kW
11310,6964,1,J1772,>8 kW
11372,7026,1,J1772,>8 kW
11386,7040,1,J1772,>8 kW
14820,5669,2,J1772,<8 kW
14994,10574,1,J1772,>8 kW
12782,8428,1,J1772,<8 kW
13487,9125,1,J1772,>8 kW
13764,9395,1,J1772,>8 kW
13856,9485,1,J1772,<8 kW
13924,9550,1,J1772,<8 kW
13971,9594,1,J1772,>8 kW
14100,9721,1,J1772,>8 kW
10521,6178,1,J1772,<8 kW
10685,6342,1,J1772,<8 kW
14289,9906,1,J1772,>8 kW
14343,9959,1,J1772,>8 kW
14452,10065,1,J1772,>8 kW
14614,10221,1,J1772,<8 kW
10963,6617,1,J1772,<8 kW
11011,6665,1,J1772,>8 kW
11016,6670,1,J1772,>8 kW
11228,6882,1,J1772,>8 kW
23758,15561,1,J1772,<8 kW
40485,15453,1,J1772,<8 kW
40616,15454,1,J1772,<8 kW
23629,15479,1,J1772,<8 kW
23715,15115,1,J1772,<8 kW
36857,15561,2,J1772,<8 kW
22402,14456,1,J1772,>8 kW
22462,14516,1,J1772,>8 kW
22483,14535,1,J1772,>8 kW
51926,40078,1,J1772,>8 kW
51912,36892,1,J1772,<8 kW
48791,36894,2,J1772,<8 kW
48699,36689,1,J1772,>8 kW
53247,36697,1,J1772,<8 kW
51651,39620,1,J1772,>8 kW
53176,39671,1,J1772,>8 kW
48993,36612,1,J1772,>8 kW
52558,40152,1,J1772,>8 kW
52525,40205,1,J1772,>8 kW
52156,40206,1,J1772,>8 kW
52130,37056,1,J1772,>8 kW
51946,37206,1,J1772,>8 kW
50958,37694,1,Combo,<30 kW
48222,36082,1,J1772,>8 kW
47850,33336,1,J1772,>8 kW
47522,33338,1,J1772,>8 kW
49869,36243,1,J1772,<8 kW
48799,36244,2,J1772,<8 kW
50080,36247,1,J1772,<8 kW
53299,36243,2,J1772,<8 kW
49640,36244,1,J1772,<8 kW
49953,36247,2,J1772,<8 kW
45315,33121,1,J1772,>8 kW
44839,33124,1,J1772,>8 kW
44439,33162,1,J1772,>8 kW
49603,33187,1,J1772,>8 kW
45384,33223,1,J1772,>8 kW
47650,35947,1,J1772,>8 kW
49186,35764,2,J1772,<8 kW
52002,35639,1,J1772,>8 kW
45056,31929,1,J1772,<8 kW
49072,35199,1,J1772,>8 kW
47835,35177,1,J1772,>8 kW
52993,34935,1,J1772,>8 kW
47637,34966,1,J1772,>8 kW
49903,34729,1,J1772,>8 kW
53517,34730,1,J1772,>8 kW
49488,34783,1,J1772,<8 kW
48150,34822,1,J1772,>8 kW
47975,34842,1,J1772,>8 kW
49006,35484,1,J1772,>8 kW
48459,35549,1,J1772,>8 kW
49135,35597,1,J1772,>8 kW
47965,35294,1,J1772,>8 kW
52616,38477,1,J1772,>8 kW
52946,38463,1,J1772,>8 kW
53761,38301,1,J1772,>8 kW
52730,38346,1,J1772,>8 kW
53449,38583,1,J1772,>8 kW
51773,38645,2,J1772,<8 kW
49976,34783,2,J1772,<8 kW
49524,35764,1,J1772,<8 kW
52459,38782,1,J1772,>8 kW
53293,38897,1,J1772,>8 kW
51487,38886,1,J1772,>8 kW
53551,36697,2,J1772,<8 kW
49483,36892,2,J1772,<8 kW
49607,36894,1,J1772,<8 kW
31574,20752,1,J1772,>8 kW
30804,21480,1,J1772,>8 kW
40624,20608,1,J1772,<8 kW
47315,32806,2,J1772,<8 kW
14057,9679,1,J1772,<8 kW
11937,7589,1,J1772,>8 kW
6888,4222,1,J1772,<8 kW
13333,8973,1,J1772,>8 kW
8787,5218,1,J1772,<8 kW
10911,5218,2,J1772,<8 kW
49036,35123,1,J1772,>8 kW
47519,32806,1,J1772,<8 kW
47872,35952,1,J1772,>8 kW
41919,30170,1,Combo,<30 kW
50981,41294,1,Combo,<30 kW
46396,30146,1,Combo,<30 kW
43584,31453,1,J1772,>8 kW
42805,31455,1,J1772,>8 kW
2967,1863,1,Combo,30 kW - 100 kW
51785,39210,1,J1772,>8 kW
51969,35593,1,J1772,>8 kW
49736,36514,1,J1772,>8 kW
37141,29899,2,CHAdeMO,30 kW - 100 kW
37190,29900,1,Combo,30 kW - 100 kW
41614,33907,2,CHAdeMO,30 kW - 100 kW
41859,33908,2,CHAdeMO,30 kW - 100 kW
41966,33894,1,Combo,30 kW - 100 kW
46078,33895,1,Combo,30 kW - 100 kW
41809,33731,1,Combo,30 kW - 100 kW
41553,33768,2,CHAdeMO,30 kW - 100 kW
41702,33776,1,Combo,30 kW - 100 kW
41641,33845,1,Combo,<30 kW
46159,33556,1,Combo,<30 kW
46132,33620,1,Combo,<30 kW
46575,33650,1,CHAdeMO,30 kW - 100 kW
46240,33651,1,CHAdeMO,30 kW - 100 kW
41560,33667,1,Combo,30 kW - 100 kW
41584,33685,2,CHAdeMO,30 kW - 100 kW
46097,33723,1,CHAdeMO,30 kW - 100 kW
41555,33724,1,Combo,30 kW - 100 kW
41556,33725,1,Combo,30 kW - 100 kW
45984,34252,1,J1772,<8 kW
45804,34253,2,J1772,<8 kW
45805,34254,2,J1772,<8 kW
45806,34255,2,J1772,<8 kW
45807,34256,2,J1772,<8 kW
45808,34257,2,J1772,<8 kW
45990,34258,1,J1772,<8 kW
45810,34259,2,J1772,<8 kW
33645,22682,2,CHAdeMO,30 kW - 100 kW
33748,22683,1,Combo,30 kW - 100 kW
32608,22775,1,J1772,<8 kW
32609,22776,1,J1772,<8 kW
32419,22777,2,J1772,<8 kW
32420,22778,2,J1772,<8 kW
32421,22779,2,J1772,<8 kW
32422,22780,2,J1772,<8 kW
32614,22781,1,J1772,<8 kW
32417,22775,2,J1772,<8 kW
32418,22776,2,J1772,<8 kW
32610,22777,1,J1772,<8 kW
32611,22778,1,J1772,<8 kW
32612,22779,1,J1772,<8 kW
32613,22780,1,J1772,<8 kW
32423,22781,2,J1772,<8 kW
30517,22561,1,Combo,30 kW - 100 kW
30515,22565,1,Combo,30 kW - 100 kW
37111,22566,1,Combo,<30 kW
30432,22682,1,Combo,30 kW - 100 kW
33593,22683,2,CHAdeMO,30 kW - 100 kW
37152,29899,1,Combo,30 kW - 100 kW
37121,29900,2,CHAdeMO,30 kW - 100 kW
37479,26822,2,CHAdeMO,30 kW - 100 kW
33820,26519,1,Combo,<30 kW
33933,26778,1,Combo,<30 kW
46395,26820,1,Combo,30 kW - 100 kW
37148,26822,1,Combo,30 kW - 100 kW
36959,27175,2,J1772,<8 kW
22003,14018,1,Combo,30 kW - 100 kW
3028,1920,1,Combo,<30 kW
3042,1934,1,Combo,<30 kW
3053,1944,1,Combo,30 kW - 100 kW
8993,5331,1,Combo,30 kW - 100 kW
8977,5251,1,Combo,30 kW - 100 kW
10238,6003,1,J1772,<8 kW
10239,6004,1,J1772,<8 kW
10181,6005,2,J1772,<8 kW
10241,6006,1,J1772,<8 kW
10251,6007,1,Combo,30 kW - 100 kW
10298,6022,2,CHAdeMO,30 kW - 100 kW
10270,6032,2,CHAdeMO,30 kW - 100 kW
10342,6069,1,Combo,30 kW - 100 kW
2101,1276,1,Combo,30 kW - 100 kW
2076,1277,1,Combo,30 kW - 100 kW
2089,1278,1,Combo,30 kW - 100 kW
2096,1279,1,Combo,30 kW - 100 kW
2083,1282,2,CHAdeMO,30 kW - 100 kW
2120,1286,1,Combo,30 kW - 100 kW
2085,1287,2,CHAdeMO,30 kW - 100 kW
2088,1288,1,Combo,30 kW - 100 kW
2090,1290,1,Combo,30 kW - 100 kW
2102,1294,1,Combo,30 kW - 100 kW
2130,1295,1,Combo,30 kW - 100 kW
2108,1297,1,Combo,30 kW - 100 kW
2117,1300,1,Combo,30 kW - 100 kW
2142,1302,1,Combo,30 kW - 100 kW
2116,1303,1,Combo,30 kW - 100 kW
2122,1304,1,Combo,30 kW - 100 kW
2163,1325,1,Combo,30 kW - 100 kW
2162,1333,1,Combo,30 kW - 100 kW
8833,5251,2,CHAdeMO,30 kW - 100 kW
8958,5331,2,CHAdeMO,30 kW - 100 kW
1892,1160,1,Combo,<30 kW
1843,1129,1,Combo,30 kW - 100 kW
2067,1141,2,CHAdeMO,30 kW - 100 kW
1902,1167,1,Combo,<30 kW
1903,1168,1,Combo,<30 kW
1905,1170,1,Combo,<30 kW
1988,1177,1,Combo,30 kW - 100 kW
2069,1196,2,CHAdeMO,30 kW - 100 kW
1968,1209,1,Combo,30 kW - 100 kW
1970,1211,2,CHAdeMO,30 kW - 100 kW
2031,1224,1,Combo,30 kW - 100 kW
2095,1226,2,CHAdeMO,30 kW - 100 kW
2065,1232,2,CHAdeMO,30 kW - 100 kW
2113,1243,2,CHAdeMO,30 kW - 100 kW
2098,1246,1,Combo,30 kW - 100 kW
2041,1260,2,CHAdeMO,30 kW - 100 kW
2043,1261,1,Combo,<30 kW
2126,1271,2,CHAdeMO,30 kW - 100 kW
2072,1272,2,CHAdeMO,30 kW - 100 kW
2068,1273,2,CHAdeMO,30 kW - 100 kW
2107,1275,2,CHAdeMO,30 kW - 100 kW
2062,1276,2,CHAdeMO,30 kW - 100 kW
2063,1277,2,CHAdeMO,30 kW - 100 kW
2064,1278,2,CHAdeMO,30 kW - 100 kW
2073,1279,2,CHAdeMO,30 kW - 100 kW
2074,1280,1,CHAdeMO,<30 kW
2075,1281,1,Combo,<30 kW
2077,1282,1,Combo,30 kW - 100 kW
2081,1286,2,CHAdeMO,30 kW - 100 kW
2084,1287,1,Combo,30 kW - 100 kW
2086,1288,2,CHAdeMO,30 kW - 100 kW
2092,1290,2,CHAdeMO,30 kW - 100 kW
2094,1292,1,Combo,<30 kW
2131,1294,2,CHAdeMO,30 kW - 100 kW
2103,1295,2,CHAdeMO,30 kW - 100 kW
2154,1297,2,CHAdeMO,30 kW - 100 kW
2110,1299,1,Combo,<30 kW
2112,1300,2,CHAdeMO,30 kW - 100 kW
2114,1301,1,Combo,<30 kW
2115,1302,2,CHAdeMO,30 kW - 100 kW
2138,1303,2,CHAdeMO,30 kW - 100 kW
2121,1304,2,CHAdeMO,30 kW - 100 kW
2033,1253,2,CHAdeMO,30 kW - 100 kW
2127,1307,1,Combo,<30 kW
2151,1325,2,CHAdeMO,30 kW - 100 kW
2160,1332,1,Combo,<30 kW
2161,1333,2,CHAdeMO,30 kW - 100 kW
2164,1334,1,Combo,30 kW - 100 kW
2070,1102,2,CHAdeMO,30 kW - 100 kW
2082,1062,2,CHAdeMO,30 kW - 100 kW
1654,969,2,CHAdeMO,30 kW - 100 kW
2091,969,1,Combo,30 kW - 100 kW
1758,1062,1,Combo,30 kW - 100 kW
1811,1102,1,Combo,30 kW - 100 kW
2026,1129,2,CHAdeMO,30 kW - 100 kW
1862,1141,1,Combo,30 kW - 100 kW
1915,1177,2,CHAdeMO,30 kW - 100 kW
1950,1196,1,Combo,30 kW - 100 kW
2071,1209,2,CHAdeMO,30 kW - 100 kW
2056,1211,1,Combo,30 kW - 100 kW
1985,1224,2,CHAdeMO,30 kW - 100 kW
1987,1226,1,Combo,30 kW - 100 kW
2002,1232,1,Combo,30 kW - 100 kW
2018,1243,1,Combo,30 kW - 100 kW
2021,1246,2,CHAdeMO,30 kW - 100 kW
2097,1260,1,Combo,30 kW - 100 kW
2054,1271,1,Combo,30 kW - 100 kW
2055,1272,1,Combo,30 kW - 100 kW
2057,1273,1,Combo,30 kW - 100 kW
2061,1275,1,Combo,30 kW - 100 kW
2106,1253,1,Combo,30 kW - 100 kW
10179,6003,2,J1772,<8 kW
10180,6004,2,J1772,<8 kW
10240,6005,1,J1772,<8 kW
10182,6006,2,J1772,<8 kW
10250,6007,2,CHAdeMO,30 kW - 100 kW
10256,6022,1,Combo,30 kW - 100 kW
10267,6032,1,Combo,30 kW - 100 kW
10319,6069,2,CHAdeMO,30 kW - 100 kW
10463,6149,1,Combo,30 kW - 100 kW
10389,6115,2,CHAdeMO,30 kW - 100 kW
9017,1944,2,CHAdeMO,30 kW - 100 kW
21937,14052,1,Combo,<30 kW
21989,14077,1,Combo,30 kW - 100 kW
21888,14018,2,CHAdeMO,30 kW - 100 kW
21959,6115,1,Combo,30 kW - 100 kW
21958,6149,2,CHAdeMO,30 kW - 100 kW
46268,37566,1,Combo,<30 kW
50474,37273,1,CHAdeMO,30 kW - 100 kW
46140,37426,1,Combo,<30 kW
37017,27175,1,J1772,<8 kW
46453,37273,1,Combo,30 kW - 100 kW
50988,41466,1,CHAdeMO,30 kW - 100 kW
50815,41363,1,Combo,<30 kW
50751,41364,1,Combo,<30 kW
50353,41415,1,CHAdeMO,30 kW - 100 kW
50404,41417,1,Combo,30 kW - 100 kW
50405,41213,1,Combo,<30 kW
50340,41072,1,CHAdeMO,30 kW - 100 kW
50346,41073,1,Combo,30 kW - 100 kW
50528,41072,1,Combo,30 kW - 100 kW
50347,41073,1,CHAdeMO,30 kW - 100 kW
50451,41415,1,Combo,30 kW - 100 kW
50527,41417,1,CHAdeMO,30 kW - 100 kW
50644,41466,1,Combo,30 kW - 100 kW
45803,34252,2,J1772,<8 kW
45985,34253,1,J1772,<8 kW
45986,34254,1,J1772,<8 kW
45987,34255,1,J1772,<8 kW
45988,34256,1,J1772,<8 kW
45989,34257,1,J1772,<8 kW
45809,34258,2,J1772,<8 kW
45991,34259,1,J1772,<8 kW
41923,33650,1,Combo,30 kW - 100 kW
41563,33651,1,Combo,30 kW - 100 kW
41784,33685,1,Combo,30 kW - 100 kW
41807,33667,2,CHAdeMO,30 kW - 100 kW
41576,33723,1,Combo,30 kW - 100 kW
42036,33724,2,CHAdeMO,30 kW - 100 kW
41569,33725,2,CHAdeMO,30 kW - 100 kW
42072,33731,2,CHAdeMO,30 kW - 100 kW
41644,33768,1,Combo,30 kW - 100 kW
41779,33776,2,CHAdeMO,30 kW - 100 kW
50783,33895,1,CHAdeMO,30 kW - 100 kW
41886,33907,1,Combo,30 kW - 100 kW
42014,33908,1,Combo,30 kW - 100 kW
1660,975,1,Combo,30 kW - 100 kW
36988,27141,1,J1772,<8 kW
36925,27142,2,J1772,<8 kW
36924,27141,2,J1772,<8 kW
36989,27142,1,J1772,<8 kW
19225,13763,2,J1772,<8 kW
20856,13764,1,J1772,<8 kW
21352,13788,1,J1772,<8 kW
21830,13975,1,J1772,<8 kW
21831,13976,1,J1772,<8 kW
15749,11231,2,J1772,<8 kW
16601,11232,1,J1772,<8 kW
16600,11231,1,J1772,<8 kW
15750,11232,2,J1772,<8 kW
0,0,2,J1772,<8 kW
1,1,2,J1772,<8 kW
81,81,2,J1772,<8 kW
132,132,2,J1772,<8 kW
133,133,2,J1772,<8 kW
134,134,2,J1772,<8 kW
16312,11943,2,J1772,<8 kW
17140,11945,1,J1772,<8 kW
17141,11946,1,J1772,<8 kW
17142,11947,1,J1772,<8 kW
16316,11948,2,J1772,<8 kW
16317,11949,2,J1772,<8 kW
16318,11950,2,J1772,<8 kW
17146,11951,1,J1772,<8 kW
16320,11952,2,J1772,<8 kW
16321,11953,2,J1772,<8 kW
16282,11894,2,J1772,<8 kW
16283,11895,2,J1772,<8 kW
16284,11896,2,J1772,<8 kW
17116,11897,1,J1772,<8 kW
17117,11898,1,J1772,<8 kW
16287,11899,2,J1772,<8 kW
17119,11900,1,J1772,<8 kW
19999,11901,2,J1772,<8 kW
16290,11902,1,J1772,<8 kW
16293,11905,2,J1772,<8 kW
16337,11973,2,J1772,<8 kW
16338,11974,2,J1772,<8 kW
17164,11975,1,J1772,<8 kW
17165,11976,1,J1772,<8 kW
16341,11977,2,J1772,<8 kW
17167,11978,1,J1772,<8 kW
17168,11980,1,J1772,<8 kW
16344,11981,2,J1772,<8 kW
17170,11982,1,J1772,<8 kW
17171,11983,1,J1772,<8 kW
16347,11984,2,J1772,<8 kW
17173,11985,1,J1772,<8 kW
17174,11986,1,J1772,<8 kW
16350,11987,2,J1772,<8 kW
16351,11988,2,J1772,<8 kW
16352,11989,2,J1772,<8 kW
16363,12007,2,J1772,<8 kW
17189,12009,1,J1772,<8 kW
17190,12012,1,J1772,<8 kW
17191,12013,1,J1772,<8 kW
16367,12015,2,J1772,<8 kW
17193,12016,1,J1772,<8 kW
17194,12017,1,J1772,<8 kW
17195,12018,1,J1772,<8 kW
17196,12019,1,J1772,<8 kW
16372,12020,2,J1772,<8 kW
16373,12021,2,J1772,<8 kW
17199,12022,1,J1772,<8 kW
17200,12023,1,J1772,<8 kW
17201,12024,1,J1772,<8 kW
16377,12025,2,J1772,<8 kW
16378,12027,2,J1772,<8 kW
16379,12028,2,J1772,<8 kW
16380,12029,2,J1772,<8 kW
17210,12048,1,J1772,<8 kW
17211,12049,1,J1772,<8 kW
17184,12003,1,J1772,<8 kW
16572,11201,1,J1772,<8 kW
16573,11202,1,J1772,<8 kW
15723,11203,2,J1772,<8 kW
16575,11204,1,J1772,<8 kW
15725,11205,2,J1772,<8 kW
15726,11206,2,J1772,<8 kW
16578,11207,1,J1772,<8 kW
15728,11208,2,J1772,<8 kW
16582,11211,1,J1772,<8 kW
16583,11212,1,J1772,<8 kW
15738,11218,2,J1772,<8 kW
16594,11224,1,J1772,<8 kW
17215,11230,2,CHAdeMO,30 kW - 100 kW
15770,11254,2,J1772,<8 kW
16621,11255,1,J1772,<8 kW
16622,11256,1,J1772,<8 kW
16623,11257,1,J1772,<8 kW
15774,11258,2,J1772,<8 kW
16625,11259,1,J1772,<8 kW
15764,11248,2,J1772,<8 kW
16615,11249,1,J1772,<8 kW
16616,11250,1,J1772,<8 kW
16617,11251,1,J1772,<8 kW
16618,11252,1,J1772,<8 kW
15804,11288,2,J1772,<8 kW
15805,11289,1,J1772,<8 kW
16646,11290,1,J1772,<8 kW
16647,11291,1,J1772,<8 kW
15808,11292,2,J1772,<8 kW
16649,11293,1,J1772,<8 kW
15810,11294,2,J1772,<8 kW
16651,11295,1,J1772,<8 kW
15812,11296,2,J1772,<8 kW
